,Latitude,Longitude,SiteCode,SiteName,servCode,servURL,geometry,Huc_Codes
6570,31.767098999999998,-92.1382,LMRFC_Data:415754,415754,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.1382 31.767099),080403040201
6571,33.529701,-89.6212,LMRFC_Data:522963,522963,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.6212 33.529701),080602010305
6572,31.7173,-92.0671,LMRFC_Data:414055,414055,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.0671 31.7173),080403040605
6573,35.865398,-90.5879,LMRFC_Data:619882,619882,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.5879 35.865398),080202031005
6574,30.544,-91.0564,LMRFC_Data:368160,368160,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.0564 30.544),080702020607
6575,33.916301000000004,-93.61399999999999,LMRFC_Data:504159,504159,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.61399999999999 33.916301),080401030305
6576,37.421797999999995,-90.8004,LMRFC_Data:687907,687907,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8004 37.421798),110100070501
6577,35.9011,-84.0625,LMRFC_Data:696565,696565,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.0625 35.9011),060102010207
6578,29.830799,-93.3715,LMRFC_Data:311975,311975,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.3715 29.830799),080802060605
6579,36.854301,-81.6689,LMRFC_Data:771448,771448,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.66889999999999 36.854301),060101020305
6580,29.587298999999998,-92.62299999999999,LMRFC_Data:306892,306892,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.62299999999999 29.587299),080802021004
6581,35.420501,-83.2853,LMRFC_Data:686380,686380,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.28530000000001 35.420501),060102030304
6582,33.666599,-90.0644,LMRFC_Data:524653,524653,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.06440000000001 33.666599),080302050902
6583,29.882799,-91.1225,LMRFC_Data:335844,335844,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.1225 29.882799),080903020304
6584,29.715298999999998,-91.3328,LMRFC_Data:325634,325634,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.33280000000001 29.715299),080801010502
6585,35.8922,-91.2744,LMRFC_Data:614764,614764,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.2744 35.8922),110100090302
6586,31.548999,-89.1476,LMRFC_Data:436238,436238,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.1476 31.548999),031700050302
6587,31.955799,-91.1092,LMRFC_Data:434488,434488,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.1092 31.955799),080602030803
6588,35.056098,-89.7913,LMRFC_Data:590988,590988,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.79130000000001 35.056098),080102110102
6589,37.3264,-89.1024,LMRFC_Data:699850,699850,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.1024 37.3264),071401080105
6590,35.8455,-83.2695,LMRFC_Data:705087,705087,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.26949999999999 35.8455),060101060401
6591,33.758998,-92.5108,LMRFC_Data:505886,505886,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.5108 33.758998),080402010601
6592,35.985698,-91.7556,LMRFC_Data:614753,614753,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.7556 35.985698),110100040501
6593,33.042701,-90.9176,LMRFC_Data:487216,487216,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.91759999999999 33.042701),080302071800
6594,29.2677,-90.8925,LMRFC_Data:308638,308638,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8925 29.2677),080903020608
6595,33.008499,-89.4408,LMRFC_Data:500858,500858,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.4408 33.008499),
6596,36.297599,-92.2229,LMRFC_Data:624947,624947,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.2229 36.297599),110100061002
6597,34.6282,-89.3881,LMRFC_Data:575691,575691,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.38809999999999 34.6282),080302010802
6598,36.430999,-92.9767,LMRFC_Data:624930,624930,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.97669999999999 36.430999),110100030701
6599,34.150501,-89.0992,LMRFC_Data:556990,556990,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.0992 34.150501),080302050201
6600,33.866199,-93.3186,LMRFC_Data:504166,504166,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.3186 33.866199),080401030902
6601,34.713001,-88.9493,LMRFC_Data:584205,584205,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.94929999999999 34.713001),080302010501
6602,30.2595,-89.9412,LMRFC_Data:366488,366488,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.94119999999999 30.2595),080902010304
6603,31.469299,-91.5449,LMRFC_Data:407265,407265,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.5449 31.469299),080403060107
6604,31.2199,-88.4081,LMRFC_Data:429454,429454,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.4081 31.2199),031700080201
6605,35.9108,-94.1221,LMRFC_Data:592589,592589,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-94.1221 35.9108),110100010402
6606,34.628299,-87.8378,LMRFC_Data:592735,592735,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.8378 34.628299),060300050807
6607,30.3041,-93.4626,LMRFC_Data:334083,334083,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.46259999999999 30.3041),080802050405
6608,31.6159,-89.8926,LMRFC_Data:431117,431117,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.8926 31.6159),
6609,32.411899,-92.3059,LMRFC_Data:444663,444663,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.30589999999999 32.411899),080402070101
6610,32.011199,-90.1953,LMRFC_Data:446416,446416,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.1953 32.011199),
6611,31.734399,-93.1166,LMRFC_Data:405525,405525,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.11660000000001 31.734399),111402070403
6612,30.6112,-91.037,LMRFC_Data:371562,371562,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.03700000000001 30.6112),080702020608
6613,36.1151,-84.251,LMRFC_Data:703363,703363,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.251 36.1151),060102070301
6614,30.777399,-93.1436,LMRFC_Data:359603,359603,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.14360000000001 30.777399),080802040308
6615,34.4006,-90.5467,LMRFC_Data:553554,553554,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.5467 34.4006),080302040900
6616,35.041599,-83.8009,LMRFC_Data:662559,662559,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.8009 35.041599),060200020203
6617,31.7726,-89.6292,LMRFC_Data:441328,441328,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.6292 31.7726),031700040703
6618,36.411398999999996,-82.0043,LMRFC_Data:747632,747632,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.0043 36.411399),060101030103
6619,30.811398999999998,-89.3904,LMRFC_Data:398816,398816,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.3904 30.811399),031700091103
6620,36.4151,-82.249,LMRFC_Data:744225,744225,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.249 36.4151),060101020602
6621,34.353401,-87.9404,LMRFC_Data:579127,579127,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.9404 34.353401),060300060104
6622,35.849998,-92.8535,LMRFC_Data:599421,599421,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.8535 35.849998),110100050401
6623,35.8549,-93.7693,LMRFC_Data:592597,592597,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.7693 35.8549),110100010101
6624,32.240001,-90.0806,LMRFC_Data:458324,458324,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.0806 32.240001),
6625,35.466701,-90.2995,LMRFC_Data:604582,604582,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.29949999999999 35.466701),080202031102
6626,34.5699,-86.0677,LMRFC_Data:611485,611485,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-86.0677 34.5699),060300010606
6627,34.022597999999995,-92.3517,LMRFC_Data:519496,519496,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.35169999999999 34.022598),080402030902
6628,34.378299,-86.4687,LMRFC_Data:597870,597870,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-86.4687 34.378299),060300020901
6629,29.321199,-89.2943,LMRFC_Data:329089,329089,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.29430000000001 29.321199),080901000201
6630,32.690399,-92.0589,LMRFC_Data:459976,459976,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.05889999999999 32.690399),080402020705
6631,37.412997999999995,-90.9469,LMRFC_Data:686203,686203,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.9469 37.41299799999999),110100070104
6632,36.690898,-82.6,LMRFC_Data:751019,751019,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.59999999999999 36.690898),060102050703
6633,33.479198,-91.6213,LMRFC_Data:500805,500805,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.62130000000001 33.479198),080402050507
6634,30.270298999999998,-93.4706,LMRFC_Data:332382,332382,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.4706 30.270299),080802060104
6635,34.945899,-89.1423,LMRFC_Data:592704,592704,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.14230000000001 34.945899),080102100204
6636,32.9971,-90.36399999999999,LMRFC_Data:490631,490631,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.36399999999999 32.9971),080302060703
6637,35.425098,-90.6346,LMRFC_Data:599472,599472,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.63460000000001 35.425098),080202030903
6638,32.624099,-91.9048,LMRFC_Data:458279,458279,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.90479999999999 32.624099),080500011104
6639,29.673000000000002,-92.5205,LMRFC_Data:311997,311997,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.5205 29.673),080802020704
6640,29.707199,-91.2944,LMRFC_Data:325635,325635,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.2944 29.707199),080801010311
6641,30.2884,-90.2218,LMRFC_Data:364780,364780,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.2218 30.2884),080902020100
6642,31.325198999999998,-90.3645,LMRFC_Data:412397,412397,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.36450000000001 31.325199),
6643,34.371101,-87.5694,LMRFC_Data:584238,584238,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.5694 34.371101),060300060102
6644,32.6594,-88.9018,LMRFC_Data:490667,490667,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.90179999999999 32.6594),031700010401
6645,33.2234,-91.0822,LMRFC_Data:494015,494015,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.0822 33.2234),080301000200
6646,37.581699,-89.7367,LMRFC_Data:704938,704938,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.7367 37.581699),071401050403
6647,37.122797999999996,-93.0745,LMRFC_Data:655542,655542,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.0745 37.122798),110100020105
6648,31.2558,-91.7303,LMRFC_Data:395355,395355,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.7303 31.2558),080403060204
6649,33.8717,-91.0212,LMRFC_Data:524630,524630,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.02119999999999 33.8717),080201000302
6650,34.488201000000004,-87.296,LMRFC_Data:592748,592748,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.29600000000001 34.488201),060300050102
6651,33.299999,-90.5769,LMRFC_Data:502531,502531,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.57689999999999 33.299999),080302071500
6652,34.878299,-88.3871,LMRFC_Data:597824,597824,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.3871 34.878299),060300051104
6653,33.348999,-92.2703,LMRFC_Data:488884,488884,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.27030000000001 33.348999),080402040609
6654,35.475898,-90.3426,LMRFC_Data:604581,604581,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.3426 35.475898),080202031105
6655,32.335201,-90.18,LMRFC_Data:461723,461723,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.18000000000001 32.335201),
6656,29.3505,-91.1113,LMRFC_Data:310333,310333,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.1113 29.3505),080903020401
6657,37.105201,-81.9347,LMRFC_Data:778244,778244,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.93470000000001 37.105201),060102050105
6658,35.985298,-84.9842,LMRFC_Data:688040,688040,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.9842 35.985298),060102080203
6659,30.3656,-90.4052,LMRFC_Data:366476,366476,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.40519999999999 30.3656),080702040502
6660,35.109901,-89.865,LMRFC_Data:592687,592687,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.86499999999999 35.109901),080102100306
6661,35.699901000000004,-82.4714,LMRFC_Data:710208,710208,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.4714 35.699901),060101050903
6662,35.014301,-89.4393,LMRFC_Data:592697,592697,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.4393 35.014301),080102100209
6663,32.389998999999996,-90.5942,LMRFC_Data:460012,460012,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.5942 32.389999),080602020707
6664,35.669498,-89.6782,LMRFC_Data:619903,619903,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.6782 35.669498),080102080702
6665,30.911199,-92.9038,LMRFC_Data:368113,368113,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.9038 30.911199),080802040105
6666,36.149299,-84.6211,LMRFC_Data:699953,699953,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.6211 36.149299),060102080402
6667,36.072601,-84.3674,LMRFC_Data:699959,699959,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.3674 36.072601),060102070303
6668,30.301799,-89.9694,LMRFC_Data:368188,368188,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.96939999999999 30.301799),080902010304
6669,31.270799,-88.9005,LMRFC_Data:426040,426040,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.90049999999999 31.270799),031700050705
6670,35.512401000000004,-87.5941,LMRFC_Data:635258,635258,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.5941 35.512401),060400040106
6671,36.297798,-93.9835,LMRFC_Data:611301,611301,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.98350000000001 36.297798),110100010704
6672,31.8439,-92.5406,LMRFC_Data:415744,415744,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.5406 31.8439),080403030606
6673,37.660701,-90.2897,LMRFC_Data:703225,703225,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.2897 37.660701),080202020101
6674,30.3476,-91.6483,LMRFC_Data:352838,352838,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.64830000000001 30.3476),080801010403
6675,32.847301,-89.5379,LMRFC_Data:492352,492352,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.53789999999999 32.847301),
6676,36.006999,-91.2861,LMRFC_Data:619866,619866,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.2861 36.006999),110100120504
6677,30.1688,-93.4945,LMRFC_Data:327279,327279,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.4945 30.1688),080802060102
6678,36.276199,-93.3879,LMRFC_Data:614716,614716,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.3879 36.276199),110100011304
6679,32.935699,-95.2219,LMRFC_Data:446293,446293,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-95.22190000000001 32.935699),111403050201
6680,32.800998,-89.815,LMRFC_Data:487243,487243,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.815 32.800998),080602020201
6681,36.8414,-90.7468,LMRFC_Data:662397,662397,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.74679999999999 36.8414),110100070902
6682,32.950099,-93.0689,LMRFC_Data:463353,463353,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.0689 32.950099),080402060601
6683,35.959201,-82.7765,LMRFC_Data:717003,717003,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.7765 35.959201),060101051003
6684,35.8343,-82.4026,LMRFC_Data:717012,717012,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.40260000000001 35.8343),060101080302
6685,33.895,-93.4873,LMRFC_Data:504162,504162,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.4873 33.895),080401030507
6686,35.722698,-83.6185,LMRFC_Data:694875,694875,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.6185 35.722698),060101070205
6687,32.8829,-93.9464,LMRFC_Data:453127,453127,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.9464 32.8829),111403040206
6688,35.132498999999996,-84.0895,LMRFC_Data:662552,662552,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.0895 35.132499),060200020701
6689,30.2478,-92.5774,LMRFC_Data:339208,339208,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.5774 30.2478),080802010307
6690,33.1459,-90.8866,LMRFC_Data:492319,492319,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8866 33.1459),080302071800
6691,33.530799,-90.2847,LMRFC_Data:516144,516144,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.2847 33.530799),080302060104
6692,36.832801,-90.8914,LMRFC_Data:660693,660693,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8914 36.832801),110100080611
6693,32.9607,-89.2374,LMRFC_Data:500863,500863,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.23739999999999 32.9607),
6694,31.5706,-90.3316,LMRFC_Data:424303,424303,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.33159999999999 31.5706),
6695,36.4234,-88.9953,LMRFC_Data:660736,660736,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.9953 36.4234),080102020206
6696,29.6786,-90.2022,LMRFC_Data:335868,335868,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.2022 29.6786),080903010312
6697,30.8169,-88.9686,LMRFC_Data:403929,403929,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.9686 30.8169),031700070402
6698,33.730201,-92.9577,LMRFC_Data:500773,500773,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.9577 33.730201),080401020902
6699,34.0265,-92.5719,LMRFC_Data:517790,517790,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.5719 34.0265),080402010103
6700,31.8134,-92.3795,LMRFC_Data:415748,415748,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.37949999999999 31.8134),080403030607
6701,33.0079,-93.3999,LMRFC_Data:463345,463345,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.3999 33.0079),111402030204
6702,34.204101,-93.8091,LMRFC_Data:516060,516060,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.8091 34.204101),080401030106
6703,34.534698,-85.9438,LMRFC_Data:611488,611488,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-85.9438 34.534698),060300010502
6704,35.263999,-82.6922,LMRFC_Data:688095,688095,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.6922 35.263999),060101050202
6705,31.866198999999998,-89.256,LMRFC_Data:449841,449841,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.256 31.866199),031700040401
6706,32.727401,-89.1845,LMRFC_Data:490660,490660,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.1845 32.727401),
